term_str,n,p,i,n_chars,porter_stem,stop,max_pos,max_pos_group
sprout,1,9.94965474698028e-06,16.616922104317258,6,sprout,False,NN,n
sprouting,1,9.94965474698028e-06,16.616922104317258,9,sprout,False,VBG,v
spy,3,2.984896424094084e-05,15.031959603596103,3,spi,False,NN,n
squadron,1,9.94965474698028e-06,16.616922104317258,8,squadron,False,NN,n
squadrons,1,9.94965474698028e-06,16.616922104317258,9,squadron,False,NNS,n
squads,1,9.94965474698028e-06,16.616922104317258,6,squad,False,NNS,n
square,3,2.984896424094084e-05,15.031959603596103,6,squar,False,JJ,j
squeal,1,9.94965474698028e-06,16.616922104317258,6,squeal,False,NNP,n
squeals,1,9.94965474698028e-06,16.616922104317258,7,squeal,False,NNP,n
squeezed,1,9.94965474698028e-06,16.616922104317258,8,squeez,False,VBD,v
squeezes,2,1.989930949396056e-05,15.61692210431726,8,squeez,False,VBZ,v
squinted,1,9.94965474698028e-06,16.616922104317258,8,squint,False,VBD,v
squire,2,1.989930949396056e-05,15.61692210431726,6,squir,False,NNP,n
squirm,1,9.94965474698028e-06,16.616922104317258,6,squirm,False,VBP,v
squirms,1,9.94965474698028e-06,16.616922104317258,7,squirm,False,VB,v
squirrels,4,3.979861898792112e-05,14.61692210431726,9,squirrel,False,NNS,n
squirt,1,9.94965474698028e-06,16.616922104317258,6,squirt,False,NN,n
squished,1,9.94965474698028e-06,16.616922104317258,8,squish,False,VBD,v
sshe,1,9.94965474698028e-06,16.616922104317258,4,sshe,False,NNP,n
ssir,1,9.94965474698028e-06,16.616922104317258,4,ssir,False,NNP,n
st,1,9.94965474698028e-06,16.616922104317258,2,st,False,JJ,j
stack,1,9.94965474698028e-06,16.616922104317258,5,stack,False,NN,n
staff,6,5.969792848188168e-05,14.031959603596103,5,staff,False,NNP,n
stage,4,3.979861898792112e-05,14.61692210431726,5,stage,False,NN,n
staged,3,2.984896424094084e-05,15.031959603596103,6,stage,False,VBD,v
staging,1,9.94965474698028e-06,16.616922104317258,7,stage,False,VBG,v
staircase,5,4.9748273734901396e-05,14.294994009429898,9,staircas,False,NN,n
stairs,5,4.9748273734901396e-05,14.294994009429898,6,stair,False,NNS,n
stalk,4,3.979861898792112e-05,14.61692210431726,5,stalk,False,NN,n
stalling,1,9.94965474698028e-06,16.616922104317258,8,stall,False,VBG,v
stallion,1,9.94965474698028e-06,16.616922104317258,8,stallion,False,NNP,n
stamina,1,9.94965474698028e-06,16.616922104317258,7,stamina,False,NN,n
stampede,2,1.989930949396056e-05,15.61692210431726,8,stamped,False,NN,n
stand,27,0.00026864067816846757,11.862034602153791,5,stand,False,VB,v
standard,1,9.94965474698028e-06,16.616922104317258,8,standard,False,JJ,j
standing,14,0.0001392951664577239,12.809567182259656,8,stand,False,VBG,v
stands,12,0.00011939585696376336,13.031959603596103,6,stand,False,VBZ,v
star,8,7.959723797584224e-05,13.61692210431726,4,star,False,NN,n
starboard,2,1.989930949396056e-05,15.61692210431726,9,starboard,False,JJ,j
stare,2,1.989930949396056e-05,15.61692210431726,5,stare,False,VB,v
stares,11,0.00010944620221678308,13.157490485679961,6,stare,False,NNS,n
staring,5,4.9748273734901396e-05,14.294994009429898,7,stare,False,VBG,v
starlight,1,9.94965474698028e-06,16.616922104317258,9,starlight,False,NN,n
stars,7,6.964758322886195e-05,13.809567182259656,5,star,False,NNS,n
start,31,0.00030843929715638867,11.662725793930385,5,start,False,VB,v
started,18,0.00017909378544564504,12.446997102874947,7,start,False,VBD,v
starting,11,0.00010944620221678308,13.157490485679961,8,start,False,VBG,v
startled,1,9.94965474698028e-06,16.616922104317258,8,startl,False,VBD,v
starts,3,2.984896424094084e-05,15.031959603596103,6,start,False,VBZ,v
starvation,1,9.94965474698028e-06,16.616922104317258,10,starvat,False,NN,n
starved,2,1.989930949396056e-05,15.61692210431726,7,starv,False,JJ,j
starving,6,5.969792848188168e-05,14.031959603596103,8,starv,False,NN,n
state,5,4.9748273734901396e-05,14.294994009429898,5,state,False,NN,n
station,8,7.959723797584224e-05,13.61692210431726,7,station,False,NN,n
stations,1,9.94965474698028e-06,16.616922104317258,8,station,False,NNS,n
statue,4,3.979861898792112e-05,14.61692210431726,6,statu,False,NN,n
statues,1,9.94965474698028e-06,16.616922104317258,7,statu,False,NNS,n
status,2,1.989930949396056e-05,15.61692210431726,6,statu,False,NN,n
stay,72,0.0007163751417825801,10.446997102874947,4,stay,False,VB,v
stayed,5,4.9748273734901396e-05,14.294994009429898,6,stay,False,VBD,v
staying,10,9.949654746980279e-05,13.294994009429898,7,stay,False,VBG,v
stays,6,5.969792848188168e-05,14.031959603596103,5,stay,False,VBZ,v
steadily,1,9.94965474698028e-06,16.616922104317258,8,steadili,False,RB,r
steady,2,1.989930949396056e-05,15.61692210431726,6,steadi,False,JJ,j
steal,6,5.969792848188168e-05,14.031959603596103,5,steal,False,VB,v
stealing,7,6.964758322886195e-05,13.809567182259656,8,steal,False,VBG,v
stealthily,1,9.94965474698028e-06,16.616922104317258,10,stealthili,False,RB,r
steam,3,2.984896424094084e-05,15.031959603596103,5,steam,False,NN,n
steamer,1,9.94965474698028e-06,16.616922104317258,7,steamer,False,NN,n
steel,3,2.984896424094084e-05,15.031959603596103,5,steel,False,NN,n
steep,1,9.94965474698028e-06,16.616922104317258,5,steep,False,JJ,j
steer,5,4.9748273734901396e-05,14.294994009429898,5,steer,False,VB,v
steering,1,9.94965474698028e-06,16.616922104317258,8,steer,False,NN,n
steers,1,9.94965474698028e-06,16.616922104317258,6,steer,False,VBZ,v
stems,1,9.94965474698028e-06,16.616922104317258,5,stem,False,NNS,n
step,17,0.00016914413069866476,12.52945926306692,4,step,False,NN,n
stepbystep,1,9.94965474698028e-06,16.616922104317258,10,stepbystep,False,JJ,j
stepping,2,1.989930949396056e-05,15.61692210431726,8,step,False,VBG,v
steps,9,8.954689272282252e-05,13.446997102874947,5,step,False,NNS,n
steven,1,9.94965474698028e-06,16.616922104317258,6,steven,False,NNP,n
stew,5,4.9748273734901396e-05,14.294994009429898,4,stew,False,NN,n
stick,3,2.984896424094084e-05,15.031959603596103,5,stick,False,JJ,j
sticking,1,9.94965474698028e-06,16.616922104317258,8,stick,False,VBG,v
sticks,4,3.979861898792112e-05,14.61692210431726,6,stick,False,VBZ,v
stiff,3,2.984896424094084e-05,15.031959603596103,5,stiff,False,NN,n
still,104,0.001034764093685949,9.916482386176167,5,still,False,RB,r
stingy,2,1.989930949396056e-05,15.61692210431726,6,stingi,False,JJ,j
stink,7,6.964758322886195e-05,13.809567182259656,5,stink,False,NN,n
stinking,5,4.9748273734901396e-05,14.294994009429898,8,stink,False,VBG,v
stinks,2,1.989930949396056e-05,15.61692210431726,6,stink,False,NNS,n
stirred,1,9.94965474698028e-06,16.616922104317258,7,stir,False,VBN,v
stockstill,2,1.989930949396056e-05,15.61692210431726,10,stockstil,False,JJ,j
stocky,1,9.94965474698028e-06,16.616922104317258,6,stocki,False,JJ,j
stoker,1,9.94965474698028e-06,16.616922104317258,6,stoker,False,NN,n
stoking,1,9.94965474698028e-06,16.616922104317258,7,stoke,False,NN,n
stole,1,9.94965474698028e-06,16.616922104317258,5,stole,False,VBP,v
stolen,5,4.9748273734901396e-05,14.294994009429898,6,stolen,False,VBN,v
stomach,5,4.9748273734901396e-05,14.294994009429898,7,stomach,False,NN,n
stomachache,1,9.94965474698028e-06,16.616922104317258,11,stomachach,False,NN,n
stone,44,0.0004377848088671323,11.157490485679961,5,stone,False,NN,n
stones,8,7.959723797584224e-05,13.61692210431726,6,stone,False,NNS,n
stood,2,1.989930949396056e-05,15.61692210431726,5,stood,False,VBD,v
stools,1,9.94965474698028e-06,16.616922104317258,6,stool,False,NNS,n
stop,111,0.0011044116769148111,9.822506237967152,4,stop,False,VB,v
stopped,16,0.00015919447595168448,12.61692210431726,7,stop,False,VBD,v
stopping,2,1.989930949396056e-05,15.61692210431726,8,stop,False,VBG,v
stops,11,0.00010944620221678308,13.157490485679961,5,stop,False,VBZ,v
store,2,1.989930949396056e-05,15.61692210431726,5,store,False,NN,n
stored,1,9.94965474698028e-06,16.616922104317258,6,store,False,VBN,v
stories,7,6.964758322886195e-05,13.809567182259656,7,stori,False,NNS,n
storm,7,6.964758322886195e-05,13.809567182259656,5,storm,False,NN,n
stormy,2,1.989930949396056e-05,15.61692210431726,6,stormi,False,NN,n
story,10,9.949654746980279e-05,13.294994009429898,5,stori,False,NN,n
straight,8,7.959723797584224e-05,13.61692210431726,8,straight,False,NN,n
straighten,2,1.989930949396056e-05,15.61692210431726,10,straighten,False,VB,v
straightfaced,1,9.94965474698028e-06,16.616922104317258,13,straightfac,False,JJ,j
straightforwardly,1,9.94965474698028e-06,16.616922104317258,17,straightforwardli,False,RB,r
strain,1,9.94965474698028e-06,16.616922104317258,6,strain,False,VBP,v
strained,1,9.94965474698028e-06,16.616922104317258,8,strain,False,VBD,v
stranded,1,9.94965474698028e-06,16.616922104317258,8,strand,False,VBN,v
strange,41,0.0004079358446261915,11.259370099699176,7,strang,False,JJ,j
strangers,3,2.984896424094084e-05,15.031959603596103,9,stranger,False,NNS,n
strapping,2,1.989930949396056e-05,15.61692210431726,9,strap,False,NN,n
strawberries,1,9.94965474698028e-06,16.616922104317258,12,strawberri,False,NNS,n
stray,2,1.989930949396056e-05,15.61692210431726,5,stray,False,JJ,j
stream,4,3.979861898792112e-05,14.61692210431726,6,stream,False,NN,n
streams,1,9.94965474698028e-06,16.616922104317258,7,stream,False,NNS,n
street,8,7.959723797584224e-05,13.61692210431726,6,street,False,NN,n
streets,4,3.979861898792112e-05,14.61692210431726,7,street,False,NNS,n
strength,16,0.00015919447595168448,12.61692210431726,8,strength,False,NN,n
strengthen,1,9.94965474698028e-06,16.616922104317258,10,strengthen,False,VB,v
stress,3,2.984896424094084e-05,15.031959603596103,6,stress,False,NN,n
stressed,1,9.94965474698028e-06,16.616922104317258,8,stress,False,VBD,v
stretch,4,3.979861898792112e-05,14.61692210431726,7,stretch,False,VB,v
strictly,1,9.94965474698028e-06,16.616922104317258,8,strictli,False,RB,r
strike,5,4.9748273734901396e-05,14.294994009429898,6,strike,False,NN,n
strikes,1,9.94965474698028e-06,16.616922104317258,7,strike,False,NNS,n
string,1,9.94965474698028e-06,16.616922104317258,6,string,False,VBG,v
stringy,1,9.94965474698028e-06,16.616922104317258,7,stringi,False,JJ,j
strip,3,2.984896424094084e-05,15.031959603596103,5,strip,False,NN,n
stripped,1,9.94965474698028e-06,16.616922104317258,8,strip,False,VBN,v
stroll,1,9.94965474698028e-06,16.616922104317258,6,stroll,False,NN,n
strong,15,0.0001492448212047042,12.71003150870874,6,strong,False,JJ,j
strongly,1,9.94965474698028e-06,16.616922104317258,8,strongli,False,RB,r
struck,1,9.94965474698028e-06,16.616922104317258,6,struck,False,VBD,v
structure,2,1.989930949396056e-05,15.61692210431726,9,structur,False,NN,n
structures,1,9.94965474698028e-06,16.616922104317258,10,structur,False,NNS,n
struggle,4,3.979861898792112e-05,14.61692210431726,8,struggl,False,NN,n
struggled,1,9.94965474698028e-06,16.616922104317258,9,struggl,False,VBD,v
struggles,1,9.94965474698028e-06,16.616922104317258,9,struggl,False,VBZ,v
struggling,2,1.989930949396056e-05,15.61692210431726,10,struggl,False,VBG,v
strut,5,4.9748273734901396e-05,14.294994009429898,5,strut,False,NN,n
stubborn,2,1.989930949396056e-05,15.61692210431726,8,stubborn,False,JJ,j
stuck,6,5.969792848188168e-05,14.031959603596103,5,stuck,False,VBN,v
student,2,1.989930949396056e-05,15.61692210431726,7,student,False,JJ,j
students,7,6.964758322886195e-05,13.809567182259656,8,student,False,NNS,n
studies,1,9.94965474698028e-06,16.616922104317258,7,studi,False,NNS,n
study,6,5.969792848188168e-05,14.031959603596103,5,studi,False,VB,v
studying,3,2.984896424094084e-05,15.031959603596103,8,studi,False,VBG,v
stuff,7,6.964758322886195e-05,13.809567182259656,5,stuff,False,NN,n
stuffed,5,4.9748273734901396e-05,14.294994009429898,7,stuf,False,JJ,j
stuffedcat,1,9.94965474698028e-06,16.616922104317258,10,stuffedcat,False,NN,n
stumbles,1,9.94965474698028e-06,16.616922104317258,8,stumbl,False,VBZ,v
stunned,1,9.94965474698028e-06,16.616922104317258,7,stun,False,VBN,v
stunt,2,1.989930949396056e-05,15.61692210431726,5,stunt,False,NN,n
stupendous,2,1.989930949396056e-05,15.61692210431726,10,stupend,False,JJ,j
stupid,25,0.000248741368674507,11.973065914542534,6,stupid,False,JJ,j
stupidity,1,9.94965474698028e-06,16.616922104317258,9,stupid,False,NN,n
stutonton,1,9.94965474698028e-06,16.616922104317258,9,stutonton,False,JJ,j
style,1,9.94965474698028e-06,16.616922104317258,5,style,False,NN,n
subject,2,1.989930949396056e-05,15.61692210431726,7,subject,False,JJ,j
submerged,1,9.94965474698028e-06,16.616922104317258,9,submerg,False,VBN,v
submit,1,9.94965474698028e-06,16.616922104317258,6,submit,False,VB,v
subside,1,9.94965474698028e-06,16.616922104317258,7,subsid,False,RB,r
subsided,1,9.94965474698028e-06,16.616922104317258,8,subsid,False,VBN,v
substantial,1,9.94965474698028e-06,16.616922104317258,11,substanti,False,JJ,j
substitute,2,1.989930949396056e-05,15.61692210431726,10,substitut,False,NN,n
suburb,2,1.989930949396056e-05,15.61692210431726,6,suburb,False,NN,n
suburban,1,9.94965474698028e-06,16.616922104317258,8,suburban,False,JJ,j
suburbs,1,9.94965474698028e-06,16.616922104317258,7,suburb,False,NN,n
succeed,1,9.94965474698028e-06,16.616922104317258,7,succeed,False,VB,v
succeeded,1,9.94965474698028e-06,16.616922104317258,9,succeed,False,VBD,v
success,6,5.969792848188168e-05,14.031959603596103,7,success,False,NN,n
successful,3,2.984896424094084e-05,15.031959603596103,10,success,False,JJ,j
successfully,1,9.94965474698028e-06,16.616922104317258,12,success,False,RB,r
successor,3,2.984896424094084e-05,15.031959603596103,9,successor,False,NN,n
such,75,0.000746224106023521,10.388103413821378,4,such,True,JJ,j
sucked,3,2.984896424094084e-05,15.031959603596103,6,suck,False,VBN,v
suckers,1,9.94965474698028e-06,16.616922104317258,7,sucker,False,NNS,n
sudden,8,7.959723797584224e-05,13.61692210431726,6,sudden,False,JJ,j
suddenly,14,0.0001392951664577239,12.809567182259656,8,suddenli,False,RB,r
suffer,5,4.9748273734901396e-05,14.294994009429898,6,suffer,False,VB,v
suffered,2,1.989930949396056e-05,15.61692210431726,8,suffer,False,JJ,j
suffering,3,2.984896424094084e-05,15.031959603596103,9,suffer,False,NN,n
suffocating,1,9.94965474698028e-06,16.616922104317258,11,suffoc,False,VBG,v
suggest,2,1.989930949396056e-05,15.61692210431726,7,suggest,False,VBP,v
suggested,1,9.94965474698028e-06,16.616922104317258,9,suggest,False,VBN,v
sui,2,1.989930949396056e-05,15.61692210431726,3,sui,False,NN,n
suit,5,4.9748273734901396e-05,14.294994009429898,4,suit,False,VB,v
suitable,1,9.94965474698028e-06,16.616922104317258,8,suitabl,False,JJ,j
suitcase,2,1.989930949396056e-05,15.61692210431726,8,suitcas,False,NN,n
suited,2,1.989930949396056e-05,15.61692210431726,6,suit,False,VBD,v
suits,1,9.94965474698028e-06,16.616922104317258,5,suit,False,NNS,n
sulfur,1,9.94965474698028e-06,16.616922104317258,6,sulfur,False,NN,n
suliman,23,0.00022884205918054644,12.093360148260246,7,suliman,False,NNP,n
sum,1,9.94965474698028e-06,16.616922104317258,3,sum,False,NN,n
sumimasen,1,9.94965474698028e-06,16.616922104317258,9,sumimasen,False,NNP,n
summer,16,0.00015919447595168448,12.61692210431726,6,summer,False,NN,n
summon,1,9.94965474698028e-06,16.616922104317258,6,summon,False,NN,n
summoned,5,4.9748273734901396e-05,14.294994009429898,8,summon,False,VBN,v
summons,3,2.984896424094084e-05,15.031959603596103,7,summon,False,NNS,n
sun,19,0.0001890434401926253,12.368994590873674,3,sun,False,NN,n
sunday,1,9.94965474698028e-06,16.616922104317258,6,sunday,False,NNP,n
sunglasses,1,9.94965474698028e-06,16.616922104317258,10,sunglass,False,NNS,n
sunk,2,1.989930949396056e-05,15.61692210431726,4,sunk,False,RB,r
sunken,1,9.94965474698028e-06,16.616922104317258,6,sunken,False,VBN,v
sunlight,2,1.989930949396056e-05,15.61692210431726,8,sunlight,False,NN,n
sunny,2,1.989930949396056e-05,15.61692210431726,5,sunni,False,JJ,j
sunrise,4,3.979861898792112e-05,14.61692210431726,7,sunris,False,NN,n
sunset,3,2.984896424094084e-05,15.031959603596103,6,sunset,False,VBN,v
superb,3,2.984896424094084e-05,15.031959603596103,6,superb,False,JJ,j
superstitious,2,1.989930949396056e-05,15.61692210431726,13,superstiti,False,JJ,j
supper,4,3.979861898792112e-05,14.61692210431726,6,supper,False,NN,n
supple,1,9.94965474698028e-06,16.616922104317258,6,suppl,False,NNP,n
supplement,1,9.94965474698028e-06,16.616922104317258,10,supplement,False,NN,n
supply,1,9.94965474698028e-06,16.616922104317258,6,suppli,False,NN,n
support,2,1.989930949396056e-05,15.61692210431726,7,support,False,NN,n
supported,1,9.94965474698028e-06,16.616922104317258,9,support,False,VBN,v
suppose,8,7.959723797584224e-05,13.61692210431726,7,suppos,False,VB,v
supposed,18,0.00017909378544564504,12.446997102874947,8,suppos,False,VBN,v
supposedly,1,9.94965474698028e-06,16.616922104317258,10,supposedli,False,RB,r
sure,97,0.0009651165104570871,10.01700926213013,4,sure,False,JJ,j
surely,9,8.954689272282252e-05,13.446997102874947,6,sure,False,RB,r
surface,4,3.979861898792112e-05,14.61692210431726,7,surfac,False,NN,n
surprise,4,3.979861898792112e-05,14.61692210431726,8,surpris,False,NN,n
surprised,10,9.949654746980279e-05,13.294994009429898,9,surpris,False,JJ,j
surprisingly,2,1.989930949396056e-05,15.61692210431726,12,surprisingli,False,RB,r
surrender,3,2.984896424094084e-05,15.031959603596103,9,surrend,False,NN,n
surrendered,1,9.94965474698028e-06,16.616922104317258,11,surrend,False,VBD,v
surrounded,4,3.979861898792112e-05,14.61692210431726,10,surround,False,VBN,v
surrounding,1,9.94965474698028e-06,16.616922104317258,11,surround,False,VBG,v
suru,1,9.94965474698028e-06,16.616922104317258,4,suru,False,NN,n
survive,7,6.964758322886195e-05,13.809567182259656,7,surviv,False,VB,v
survived,3,2.984896424094084e-05,15.031959603596103,8,surviv,False,VBD,v
surviving,1,9.94965474698028e-06,16.616922104317258,9,surviv,False,JJ,j
suspect,4,3.979861898792112e-05,14.61692210431726,7,suspect,False,VBP,v
suspending,1,9.94965474698028e-06,16.616922104317258,10,suspend,False,VBG,v
suspicious,1,9.94965474698028e-06,16.616922104317258,10,suspici,False,JJ,j
sustain,1,9.94965474698028e-06,16.616922104317258,7,sustain,False,VB,v
susuatari,3,2.984896424094084e-05,15.031959603596103,9,susuatari,False,NNP,n
sutekina,2,1.989930949396056e-05,15.61692210431726,8,sutekina,False,JJ,j
sutemaru,25,0.000248741368674507,11.973065914542534,8,sutemaru,False,NN,n
sutosutosutoton,1,9.94965474698028e-06,16.616922104317258,15,sutosutosutoton,False,JJ,j
suu,3,2.984896424094084e-05,15.031959603596103,3,suu,False,NNP,n
suzuki,1,9.94965474698028e-06,16.616922104317258,6,suzuki,False,NNP,n
suzukisan,1,9.94965474698028e-06,16.616922104317258,9,suzukisan,False,JJ,j
swallow,5,4.9748273734901396e-05,14.294994009429898,7,swallow,False,NN,n
swallowed,7,6.964758322886195e-05,13.809567182259656,9,swallow,False,VBN,v
swallowing,3,2.984896424094084e-05,15.031959603596103,10,swallow,False,VBG,v
swallows,2,1.989930949396056e-05,15.61692210431726,8,swallow,False,NNS,n
swan,2,1.989930949396056e-05,15.61692210431726,4,swan,False,NNP,n
swankiest,1,9.94965474698028e-06,16.616922104317258,9,swankiest,False,JJS,j
swarm,4,3.979861898792112e-05,14.61692210431726,5,swarm,False,NN,n
swarming,1,9.94965474698028e-06,16.616922104317258,8,swarm,False,NN,n
swarms,2,1.989930949396056e-05,15.61692210431726,6,swarm,False,NNS,n
swatter,1,9.94965474698028e-06,16.616922104317258,7,swatter,False,NN,n
swaying,2,1.989930949396056e-05,15.61692210431726,7,sway,False,NN,n
swear,2,1.989930949396056e-05,15.61692210431726,5,swear,False,VBP,v
sweat,3,2.984896424094084e-05,15.031959603596103,5,sweat,False,VB,v
sweeping,2,1.989930949396056e-05,15.61692210431726,8,sweep,False,VBG,v
sweet,8,7.959723797584224e-05,13.61692210431726,5,sweet,False,JJ,j
sweetheart,2,1.989930949396056e-05,15.61692210431726,10,sweetheart,False,NN,n
sweetie,2,1.989930949396056e-05,15.61692210431726,7,sweeti,False,NN,n
sweetrice,1,9.94965474698028e-06,16.616922104317258,9,sweetric,False,JJ,j
sweets,1,9.94965474698028e-06,16.616922104317258,6,sweet,False,NNS,n
swelled,1,9.94965474698028e-06,16.616922104317258,7,swell,False,VBD,v
swift,1,9.94965474698028e-06,16.616922104317258,5,swift,False,NNP,n
swiftly,2,1.989930949396056e-05,15.61692210431726,7,swiftli,False,NNP,n
