term_str,PC0,PC1,PC2,PC3,PC4
daylight,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
days,-3.159607666853838e-05,-5.490514354288299e-05,-3.756594489860956e-05,-5.4208388015399074e-05,2.55090651956244e-05
daytime,-8.69412664236521e-06,-1.5010597003492176e-05,-1.8292963712825166e-05,-1.4795428946870228e-05,-1.2253849328579463e-06
dazzles,-8.740419975390173e-06,-1.5985066980022623e-05,-2.5230472845474032e-05,-3.9275398979919814e-05,-6.820572682755698e-05
ddo,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
de,-2.3785243666552766e-05,-4.073079844235258e-05,-5.2189013379724986e-05,-4.5896626200487794e-05,2.2159692447259397e-06
dead,1.9848479212139287e-05,-1.3258757955219895e-05,-6.042866336048879e-06,-2.1765707666304624e-05,-1.6156461532986863e-05
deadly,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
deal,-2.7277317677702096e-05,-5.205091354305897e-05,6.598664850099432e-05,-3.427941723157671e-05,0.00013201206175655555
dealt,-1.1284854417608704e-05,-1.9948278498566486e-05,-2.5163296570968253e-05,-2.073297783802796e-05,-5.6226497401323554e-06
dear,7.972755618204664e-05,-1.169232344627552e-05,4.454638937162803e-05,1.2097844285556924e-05,1.2157195203567029e-06
death,-3.1748603980625396e-05,-5.651791558884918e-05,-6.090244950102181e-05,-7.006605766164078e-05,-8.335854803993296e-07
deaths,-1.4390012674760738e-05,-2.5587681802622492e-05,-3.277579821567109e-05,-3.2932891754881997e-05,2.2800087577865354e-06
debate,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
debating,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
deborah,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
debt,-2.6294263063028967e-05,-4.3247805968890315e-05,-5.9064318660725976e-05,-2.719437123364307e-05,1.974826973534731e-06
debut,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
decadent,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
decades,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
decay,-7.701796971080249e-06,-1.3302071444386432e-05,-2.118298283289607e-05,-1.3966243667950595e-05,-3.9096045353798374e-05
deceived,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
decide,-2.3226014416567574e-05,-4.080662370499036e-05,-4.8388940775104505e-05,-4.499457634372716e-05,1.847010680645603e-06
decided,-3.926744116791176e-05,-7.027357062106138e-05,-4.087485648669301e-05,-7.042489436431537e-05,2.4159778930296906e-06
deciphered,-9.260811473136898e-06,-1.6652504432408217e-05,-3.465533999120868e-05,0.00014786839378884208,5.6998877024992504e-06
decision,-2.3762616562855578e-05,-4.151222351632658e-05,-5.7063037064733294e-05,-5.352616488175303e-05,-2.587924698762633e-05
decisions,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
deck,-1.5856829111035153e-05,-2.7153865628235018e-05,-3.4792675586483276e-05,-3.059775080032518e-05,1.4773128298172499e-06
declining,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
decomposed,-7.701796971080249e-06,-1.3302071444386432e-05,-2.118298283289607e-05,-1.3966243667950595e-05,-3.9096045353798374e-05
deep,-2.6003533136314882e-05,-4.652538343463938e-05,-3.93286956491511e-05,2.7843770718389335e-06,3.639645638979026e-05
deepened,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
deeper,-6.425705924378008e-05,0.00013766081593176443,-1.110175320997264e-05,-1.761543107300701e-05,-3.319287608648241e-06
deer,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
defeat,-7.195006337380369e-06,-1.2793840901311246e-05,-1.6387899107835544e-05,-1.6466445877440998e-05,1.1400043788932677e-06
defeated,-2.2569708835218678e-05,-3.989655699713522e-05,-5.032659314193929e-05,-4.1465955676058245e-05,-1.1245299480265316e-05
defence,-1.0310919426322938e-05,-2.2826063759448474e-05,0.00010879576173084651,1.4648052819501154e-05,-3.167533546792437e-05
defend,-8.740419975390173e-06,-1.5985066980022623e-05,-2.5230472845474032e-05,-3.9275398979919814e-05,-6.820572682755698e-05
defense,-7.701796971080249e-06,-1.3302071444386432e-05,-2.118298283289607e-05,-1.3966243667950595e-05,-3.9096045353798374e-05
defensive,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
defile,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
definitely,-1.4503582962278937e-05,-2.48422097699038e-05,-3.676598231601513e-05,-4.754291539872743e-05,-3.26247073634186e-05
degree,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
degrees,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
deity,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
dekkai,-9.260811473136898e-06,-1.6652504432408217e-05,-3.465533999120868e-05,0.00014786839378884208,5.6998877024992504e-06
delay,-9.863023657099817e-06,-1.771813657427938e-05,-3.2663945950495874e-05,0.0001002081184605237,7.415750926671262e-06
delayed,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
delaying,-9.087054360649962e-05,0.00026936276190924494,2.3540349416308355e-05,5.8534753981287895e-06,-8.025388520741435e-07
deliberately,-1.2123676310500137e-05,-2.1594885134669573e-05,-3.4222983124979136e-05,-3.9257749961793595e-05,-7.911901160926097e-05
delicately,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
delicious,2.9640842909999674e-06,0.0001491921104629239,1.4269566399359006e-05,3.4420638583462645e-06,0.00015092692769539924
delighted,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
delightful,-1.3448781392121386e-05,-2.6841766449557246e-05,6.739340773772706e-05,-4.798843324577567e-07,-2.2811174684146348e-05
delinquent,-1.3516313335301455e-05,-2.347122170676966e-05,-2.5632080018989662e-05,-2.1613277643645184e-05,4.8063152938380925e-08
deliver,-5.567731977076851e-05,-9.654353891692091e-05,-0.00010732632836033032,-9.096343448928151e-05,7.218455918137321e-07
delivered,-1.4126706248297832e-05,-2.466095245179389e-05,-2.8176910333265356e-05,-2.358029574437815e-05,-2.037492311938022e-06
delivery,-5.368997095704228e-05,-9.203432330002096e-05,-0.00010577796732889483,-9.398890445784969e-05,6.026112205445307e-06
demand,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
demanding,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
demolish,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
demon,-9.95540274501847e-05,-0.0002166785771417353,0.0009440930975521189,0.000114321511838181,-0.00028441574342174695
demons,-1.0637321244643162e-05,-2.2270213414548852e-05,7.310979060368658e-05,1.978038104284252e-06,-2.0142887256128975e-05
demonstration,-8.88058017037804e-06,-1.545036241150608e-05,-1.9938012655031165e-05,-2.0103343342691335e-05,3.757584729978528e-06
den,-7.116388390559781e-05,0.00019126032152436096,8.080403374200045e-06,-3.32767261800826e-06,-2.6646840958322053e-06
denied,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
denominator,-1.8445829487598546e-05,-3.115002086890924e-05,-3.668220172607203e-05,-2.909753446523663e-05,3.4483470514509546e-06
deny,-2.0621838852645876e-05,-4.565212751889695e-05,0.00021759152346169302,2.929610563900231e-05,-6.335067093584874e-05
depart,-1.67947235680173e-05,-2.958524812476206e-05,-4.4452957175925746e-05,9.309426859358653e-05,4.238254235840016e-06
departed,-9.143576287114153e-06,-1.600769433242815e-05,-1.8726997273282567e-05,-1.561201558442225e-05,-2.0552120060213515e-06
departing,-1.0662053538859219e-05,-1.8461546683853197e-05,-2.506919530111891e-05,-1.8266296422303804e-05,-2.8809767525748742e-05
department,-0.00014010294547989362,0.0003852817199895244,5.256526764587138e-05,-4.961423709937089e-06,8.146818502017354e-05
departs,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
departure,-6.937211175243304e-05,0.00012891467963406782,-2.106654582476237e-05,-2.3659347031258505e-05,-2.324713355935418e-05
depending,0.00026958404360068357,6.658754481846307e-05,1.5864680906217585e-05,4.703955265262531e-06,-5.894113130308773e-07
depends,-8.740419975390173e-06,-1.5985066980022623e-05,-2.5230472845474032e-05,-3.9275398979919814e-05,-6.820572682755698e-05
depressing,-1.2165190343450267e-05,-2.2826604861845253e-05,3.6286626817980115e-06,-3.123897022880314e-05,8.907756196962456e-05
depression,-8.146620737475113e-06,-1.3748616749657121e-05,-1.867009511959345e-05,-1.2801145038956248e-05,3.570480659636475e-06
der,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
deranged,0.00026958404360068357,6.658754481846307e-05,1.5864680906217585e-05,4.703955265262531e-06,-5.894113130308773e-07
descend,-7.701796971080249e-06,-1.3302071444386432e-05,-2.118298283289607e-05,-1.3966243667950595e-05,-3.9096045353798374e-05
descended,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
describe,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
desert,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
deserted,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
deserve,-8.740419975390173e-06,-1.5985066980022623e-05,-2.5230472845474032e-05,-3.9275398979919814e-05,-6.820572682755698e-05
deserved,-8.267534381846718e-06,-1.620368610732571e-05,2.4208694940974476e-05,-1.8435669289962392e-05,0.00011209281574915771
design,-0.0001205645450387931,-0.00020512487520287415,-0.0002655674003641139,-0.00021498669577286678,1.087630945956706e-05
designed,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
designer,-1.261957506442212e-05,-2.135303280692677e-05,-2.6785975094969303e-05,-1.838751521855703e-05,7.282326499964727e-07
designing,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
desire,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
desk,-1.3479279715174599e-05,-2.3114850740343884e-05,-3.0563419482984595e-05,-2.6048250982719425e-05,5.801132182104789e-06
despair,-8.740419975390173e-06,-1.5985066980022623e-05,-2.5230472845474032e-05,-3.9275398979919814e-05,-6.820572682755698e-05
desperate,-1.4547180548063692e-05,-2.531787054228627e-05,-3.338218515696403e-05,-3.015350728353049e-05,6.272434918826288e-06
desperately,-1.1999747256053211e-05,-2.140121305881446e-05,-3.272116352010599e-05,-3.806203839799213e-05,-6.008969000193972e-05
despite,-2.469295258343545e-05,-4.426175839075592e-05,-5.7862429596989346e-05,-7.179253995658845e-05,2.6144442012335766e-05
dessau,-1.5856829111035153e-05,-2.7153865628235018e-05,-3.4792675586483276e-05,-3.059775080032518e-05,1.4773128298172499e-06
dessert,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
destination,-8.230984194477592e-06,-1.4753919463583698e-05,-1.9287476532327646e-05,-2.3930846652193635e-05,8.714814004111074e-06
destined,-1.7203867314279167e-05,-2.962753485223208e-05,-4.406576224276749e-05,-3.187666541441247e-05,-5.7110325788683595e-05
destiny,-1.3999816229536442e-05,-2.4517160990612232e-05,-3.4173450667735545e-05,-2.5585487111280575e-05,-3.297335062004147e-05
destroy,-2.8482782904284784e-05,-4.9798257484268675e-05,-7.369039138350917e-05,-5.961301369025517e-05,-8.529367196730581e-05
destroyed,-6.391323993613877e-05,-0.00011249689002077232,-0.00019975617923270232,0.00035089050500857887,-0.00015006198318989842
destroying,-1.6398437808171414e-05,-2.939367126259528e-05,-1.9280950931360912e-05,-3.282092614717375e-05,1.8172578670013242e-05
destruction,-2.2072791359919727e-05,-3.9074955930411094e-05,-6.494915818727607e-05,0.00010945435610076122,-6.591408745288909e-06
destructive,-9.260811473136898e-06,-1.6652504432408217e-05,-3.465533999120868e-05,0.00014786839378884208,5.6998877024992504e-06
detail,-8.230984194477592e-06,-1.4753919463583698e-05,-1.9287476532327646e-05,-2.3930846652193635e-05,8.714814004111074e-06
details,-1.0637321244643162e-05,-2.2270213414548852e-05,7.310979060368658e-05,1.978038104284252e-06,-2.0142887256128975e-05
determination,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
determine,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
determined,-7.701796971080249e-06,-1.3302071444386432e-05,-2.118298283289607e-05,-1.3966243667950595e-05,-3.9096045353798374e-05
devastated,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
devastation,-8.230984194477592e-06,-1.4753919463583698e-05,-1.9287476532327646e-05,-2.3930846652193635e-05,8.714814004111074e-06
develop,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
developed,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
developers,-2.8808444680675606e-05,-5.163871812255021e-05,-6.750616786315626e-05,-8.375796328268939e-05,3.0501849014392883e-05
developing,-1.2297219658398232e-05,-2.0766680579271475e-05,-2.445480115071309e-05,-1.9398356310156513e-05,2.2988980343004523e-06
development,-6.173238145859134e-05,-0.00011065439597689465,-0.00014465607399247958,-0.0001794813498914794,6.536110503084238e-05
devil,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
devonian,0.0005391680872013928,0.00013317508963693234,3.172936181243667e-05,9.407910530525515e-06,-1.1788226260618168e-06
devonynchus,0.0005391680872013928,0.00013317508963693234,3.172936181243667e-05,9.407910530525515e-06,-1.1788226260618168e-06
devote,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
devoted,-8.740419975390173e-06,-1.5985066980022623e-05,-2.5230472845474032e-05,-3.9275398979919814e-05,-6.820572682755698e-05
devoting,-8.740419975390173e-06,-1.5985066980022623e-05,-2.5230472845474032e-05,-3.9275398979919814e-05,-6.820572682755698e-05
devotion,-2.622125992617345e-05,-4.7955200940073226e-05,-7.569141853643049e-05,-0.00011782619693977263,-0.00020461718048269366
dew,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
diagnosed,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
dial,-1.0310919426322938e-05,-2.2826063759448474e-05,0.00010879576173084651,1.4648052819501154e-05,-3.167533546792437e-05
dialogue,-1.2297219658398232e-05,-2.0766680579271475e-05,-2.445480115071309e-05,-1.9398356310156513e-05,2.2988980343004523e-06
dials,-6.758156667650127e-06,-1.173561085338378e-05,-1.2816040009493688e-05,-1.0806638821821616e-05,2.4031576469201507e-08
diarreah,-2.3982628957401547e-05,-3.83942260792814e-05,-5.6224958887326e-05,-6.0417356675469624e-05,1.591274499024311e-05
diarrhea,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
dictionary,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
did,-0.0,0.0,0.0,0.0,0.0
didarabotchi,-2.2569708835218678e-05,-3.989655699713522e-05,-5.032659314193929e-05,-4.1465955676058245e-05,-1.1245299480265316e-05
didn,-7.000084868136537e-05,-0.00014877603429919872,0.0005527248028728426,1.0430294052137835e-05,0.0001904718192357688
didntcha,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
didst,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
die,-7.3384993975748156e-06,-1.2101224979339877e-05,-2.4905870417649943e-05,-1.2770757117073244e-05,-3.810260239150104e-05
died,-5.044432686422403e-05,-8.448062664841517e-05,-0.0001286717327116276,2.6352942993026534e-05,5.039458720859787e-07
dies,-0.00011539628443334288,0.00029531383906865316,8.364266304105028e-05,9.332661287921423e-06,-2.1067120544239877e-05
difference,-1.0310919426322938e-05,-2.2826063759448474e-05,0.00010879576173084651,1.4648052819501154e-05,-3.167533546792437e-05
different,-2.7033871229962956e-05,-4.751450251624137e-05,-6.779123981844089e-05,-7.859269107835532e-05,-9.584699713012968e-05
difficult,-3.502132902807652e-05,2.8198368818194105e-05,5.75028675796197e-06,1.3532832558484692e-05,1.984574395042274e-05
difficulty,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
dig,-8.230984194477592e-06,-1.4753919463583698e-05,-1.9287476532327646e-05,-2.3930846652193635e-05,8.714814004111074e-06
